shelter_id,shelter_name,district,state,hazard_type,latitude,longitude,capacity_people,current_occupancy,vulnerable_ratio,days_isolated,road_access,power_backup_hours,food_rations_kg,water_liters,medical_kits,blankets_count,target_shortage_score,target_urgency_class,target_action_code
SH-KAN-2845,Kangra Sector-2 Relief Center,Kangra,Himachal Pradesh,earthquake,32.06503,76.20974,150,49,0.247,3.71,1,26.0,45.1,110.9,0.6,17.3,90.51,CRITICAL_DEFICIT,0
SH-DHU-2846,Dhubri Sector-4 Relief Center,Dhubri,Assam,flood,25.9404,90.12828,300,73,0.49,0.31,1,4.3,141.8,293.6,2.0,114.1,84.91,CRITICAL_DEFICIT,0
SH-KAZ-2847,Kaziranga Sector-17 Relief Center,Kaziranga,Assam,flood,26.3569,92.92598,300,161,0.301,7.08,0,35.3,235.8,483.2,3.7,216.9,99.53,CRITICAL_DEFICIT,0
SH-DAR-2848,Darbhanga Sector-15 Relief Center,Darbhanga,Bihar,flood,26.01606,85.42175,150,73,0.05,0.73,1,25.7,58.6,149.8,1.0,53.2,90.35,CRITICAL_DEFICIT,0
SH-BAL-2849,Balasore Sector-6 Relief Center,Balasore,Odisha,cyclone,21.94477,86.94802,150,96,0.207,2.94,1,29.3,199.9,385.4,2.8,190.6,80.99,CRITICAL_DEFICIT,0
SH-BAL-2850,Balasore Sector-12 Relief Center,Balasore,Odisha,cyclone,21.56406,87.15813,300,141,0.463,0.71,1,3.1,46.1,77.5,1.1,25.5,100.0,CRITICAL_DEFICIT,0
SH-KUT-2851,Kutch Sector-9 Relief Center,Kutch,Gujarat,earthquake,23.60629,70.10701,500,569,0.417,0.69,0,30.1,2018.2,3755.7,26.6,1410.8,87.36,CRITICAL_DEFICIT,0
SH-UTT-2852,Uttarkashi Sector-5 Relief Center,Uttarkashi,Uttarakhand,earthquake,31.09506,78.78263,500,239,0.138,0.57,1,46.5,232.7,466.7,4.7,77.6,94.37,CRITICAL_DEFICIT,0
SH-IDU-2853,Idukki Sector-8 Relief Center,Idukki,Kerala,flood,10.12691,76.47543,300,273,0.282,3.41,0,53.4,256.2,764.2,5.5,98.7,100.0,CRITICAL_DEFICIT,0
SH-KAZ-2854,Kaziranga Sector-9 Relief Center,Kaziranga,Assam,flood,26.59883,93.03183,2000,1607,0.366,3.68,0,44.6,2864.1,7973.4,40.1,1382.2,94.49,CRITICAL_DEFICIT,0
SH-DAR-2855,Darbhanga Sector-15 Relief Center,Darbhanga,Bihar,flood,26.02184,86.17743,300,126,0.242,6.29,0,37.8,770.3,1682.4,19.2,534.6,40.99,DEFICIT,1
SH-IDU-2856,Idukki Sector-19 Relief Center,Idukki,Kerala,flood,10.20387,76.8513,500,407,0.407,4.85,1,45.8,1821.3,2980.2,51.1,1352.0,64.12,DEFICIT,1
SH-UTT-2857,Uttarkashi Sector-19 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.83052,78.21903,800,404,0.073,0.86,1,27.3,850.9,2302.5,13.3,782.7,76.54,CRITICAL_DEFICIT,0
SH-CHA-2858,Chamoli Sector-2 Relief Center,Chamoli,Uttarakhand,earthquake,30.7361,79.04597,300,164,0.21,0.4,1,0.0,158.9,369.8,2.1,81.0,90.22,CRITICAL_DEFICIT,0
SH-SOU-2859,South 24 Parganas Sector-15 Relief Center,South 24 Parganas,West Bengal,cyclone,22.2537,88.45404,300,242,0.396,1.77,0,24.3,475.1,904.1,13.7,158.8,100.0,CRITICAL_DEFICIT,0
SH-KAZ-2860,Kaziranga Sector-15 Relief Center,Kaziranga,Assam,flood,26.63841,92.86815,300,281,0.518,0.36,1,19.7,257.0,566.8,7.9,248.5,93.59,CRITICAL_DEFICIT,0
SH-KAN-2861,Kangra Sector-19 Relief Center,Kangra,Himachal Pradesh,earthquake,32.2227,75.94093,2000,709,0.525,1.32,1,30.3,200.4,331.1,5.0,182.4,100.0,CRITICAL_DEFICIT,0
SH-KAZ-2862,Kaziranga Sector-3 Relief Center,Kaziranga,Assam,flood,26.44644,93.44641,150,55,0.443,0.27,1,24.1,202.5,597.8,6.2,186.0,56.86,DEFICIT,1
SH-SOU-2863,South 24 Parganas Sector-12 Relief Center,South 24 Parganas,West Bengal,cyclone,21.65755,88.48194,300,264,0.602,0.97,1,61.5,451.0,924.0,9.7,344.4,88.98,CRITICAL_DEFICIT,0
SH-BAL-2864,Balasore Sector-1 Relief Center,Balasore,Odisha,cyclone,21.23023,87.022,150,58,0.351,12.68,0,35.8,448.7,734.5,9.2,383.7,47.51,DEFICIT,1
SH-SOU-2865,South 24 Parganas Sector-4 Relief Center,South 24 Parganas,West Bengal,cyclone,21.87803,88.78516,300,244,0.49,2.68,1,15.2,387.4,809.3,8.4,224.0,88.5,CRITICAL_DEFICIT,0
SH-KUT-2866,Kutch Sector-4 Relief Center,Kutch,Gujarat,earthquake,23.66692,69.76678,1200,940,0.594,2.71,0,44.2,855.9,1449.1,19.1,750.7,100.0,CRITICAL_DEFICIT,0
SH-KAT-2867,Katihar Sector-15 Relief Center,Katihar,Bihar,flood,25.67518,87.45541,2000,759,0.086,3.44,1,18.1,1426.0,2528.8,29.4,978.8,79.54,CRITICAL_DEFICIT,0
SH-CHA-2868,Chamoli Sector-6 Relief Center,Chamoli,Uttarakhand,earthquake,30.26758,79.16984,300,285,0.127,1.31,0,7.3,87.0,188.3,0.9,64.4,100.0,CRITICAL_DEFICIT,0
SH-KAZ-2869,Kaziranga Sector-15 Relief Center,Kaziranga,Assam,flood,26.6996,93.41849,150,20,0.161,0.43,0,18.8,6.2,13.0,0.1,2.4,100.0,CRITICAL_DEFICIT,0
SH-KAN-2870,Kangra Sector-19 Relief Center,Kangra,Himachal Pradesh,earthquake,32.34006,76.08478,300,55,0.05,4.31,1,4.8,98.3,199.2,1.2,33.4,80.27,CRITICAL_DEFICIT,0
SH-BAL-2871,Balasore Sector-15 Relief Center,Balasore,Odisha,cyclone,21.31607,87.52331,300,75,0.149,2.64,0,35.1,285.6,650.7,3.6,110.2,70.97,CRITICAL_DEFICIT,0
SH-DHU-2872,Dhubri Sector-3 Relief Center,Dhubri,Assam,flood,25.79926,89.93084,2000,1145,0.65,4.55,1,0.9,2001.8,3459.0,67.3,1973.0,96.92,CRITICAL_DEFICIT,0
SH-SOU-2873,South 24 Parganas Sector-3 Relief Center,South 24 Parganas,West Bengal,cyclone,22.36138,88.39737,800,550,0.176,2.87,1,25.6,184.7,342.5,2.7,72.3,91.1,CRITICAL_DEFICIT,0
SH-BAL-2874,Balasore Sector-17 Relief Center,Balasore,Odisha,cyclone,21.21916,86.72169,500,313,0.067,0.78,1,18.3,601.6,1040.2,10.9,314.4,87.0,CRITICAL_DEFICIT,0
SH-BAL-2875,Balasore Sector-18 Relief Center,Balasore,Odisha,cyclone,21.19077,86.59679,150,78,0.19,1.83,1,26.7,140.7,292.7,3.0,65.8,79.06,CRITICAL_DEFICIT,0
SH-SOU-2876,South 24 Parganas Sector-17 Relief Center,South 24 Parganas,West Bengal,cyclone,22.50775,88.43451,150,161,0.241,7.13,0,10.1,138.2,251.0,3.2,134.8,100.0,CRITICAL_DEFICIT,0
SH-DHU-2877,Dhubri Sector-15 Relief Center,Dhubri,Assam,flood,26.13109,89.90297,500,534,0.574,0.92,1,27.1,1875.2,3922.4,63.9,868.8,64.37,DEFICIT,1
SH-IDU-2878,Idukki Sector-10 Relief Center,Idukki,Kerala,flood,9.89432,76.68511,800,236,0.135,1.06,1,48.7,175.8,328.1,2.3,62.9,97.67,CRITICAL_DEFICIT,0
SH-PUR-2879,Puri Sector-19 Relief Center,Puri,Odisha,cyclone,19.47853,85.874,300,143,0.171,0.16,1,20.0,253.1,633.0,4.8,151.2,73.76,CRITICAL_DEFICIT,0
SH-SOU-2880,South 24 Parganas Sector-9 Relief Center,South 24 Parganas,West Bengal,cyclone,21.97922,88.49484,150,162,0.278,1.59,1,3.9,694.8,2071.2,11.6,675.1,40.99,DEFICIT,1
SH-BAL-2881,Balasore Sector-18 Relief Center,Balasore,Odisha,cyclone,21.32044,86.66584,150,112,0.307,1.23,1,13.9,115.4,318.2,2.0,47.3,97.19,CRITICAL_DEFICIT,0
SH-KAT-2882,Katihar Sector-12 Relief Center,Katihar,Bihar,flood,25.47247,87.79205,300,343,0.193,1.77,1,20.0,1229.0,2656.2,15.8,482.1,61.26,DEFICIT,1
SH-SOU-2883,South 24 Parganas Sector-16 Relief Center,South 24 Parganas,West Bengal,cyclone,21.67433,88.85371,300,107,0.215,2.64,1,12.2,113.1,225.9,2.3,65.2,92.95,CRITICAL_DEFICIT,0
SH-KAN-2884,Kangra Sector-6 Relief Center,Kangra,Himachal Pradesh,earthquake,31.91917,76.57152,500,555,0.071,2.39,1,27.4,175.5,386.5,1.6,81.3,100.0,CRITICAL_DEFICIT,0
SH-PUR-2885,Puri Sector-5 Relief Center,Puri,Odisha,cyclone,20.37386,85.87084,1200,348,0.492,1.99,1,38.7,312.0,765.8,6.8,304.4,93.33,CRITICAL_DEFICIT,0
SH-PUR-2886,Puri Sector-9 Relief Center,Puri,Odisha,cyclone,20.05462,85.64355,1200,1024,0.195,1.95,1,26.7,784.8,1707.1,9.2,726.2,92.0,CRITICAL_DEFICIT,0
SH-WAY-2887,Wayanad Sector-7 Relief Center,Wayanad,Kerala,flood,11.61749,76.02377,150,67,0.512,1.65,1,28.6,731.1,1841.6,17.5,395.3,12.08,SURPLUS,3
SH-KUT-2888,Kutch Sector-17 Relief Center,Kutch,Gujarat,earthquake,24.18087,69.99509,300,214,0.073,2.41,1,27.5,1293.6,3487.0,20.2,492.0,20.35,BALANCED,2
SH-DHU-2889,Dhubri Sector-18 Relief Center,Dhubri,Assam,flood,26.07325,90.32416,300,182,0.414,0.6,0,0.0,726.1,1538.9,21.9,633.6,73.0,CRITICAL_DEFICIT,0
SH-DAR-2890,Darbhanga Sector-12 Relief Center,Darbhanga,Bihar,flood,26.20503,85.51123,150,97,0.251,4.77,1,3.6,26.7,60.0,0.3,14.7,100.0,CRITICAL_DEFICIT,0
SH-VIS-2891,Visakhapatnam Sector-6 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.93254,83.3944,800,996,0.114,1.35,1,0.0,936.1,2154.1,16.7,834.6,87.77,CRITICAL_DEFICIT,0
SH-DAR-2892,Darbhanga Sector-17 Relief Center,Darbhanga,Bihar,flood,26.47692,85.81614,500,294,0.351,3.99,0,0.0,1732.0,3695.1,42.7,1240.8,42.84,DEFICIT,1
SH-PUR-2893,Puri Sector-6 Relief Center,Puri,Odisha,cyclone,20.15921,85.85693,500,248,0.2,2.04,0,58.6,76.6,133.8,1.0,76.5,100.0,CRITICAL_DEFICIT,0
SH-DHU-2894,Dhubri Sector-7 Relief Center,Dhubri,Assam,flood,26.53814,90.03547,800,274,0.372,5.56,1,23.5,453.8,1151.4,5.9,263.6,85.26,CRITICAL_DEFICIT,0
SH-KAZ-2895,Kaziranga Sector-1 Relief Center,Kaziranga,Assam,flood,26.67015,93.58885,1200,594,0.635,2.23,1,53.2,1231.1,2504.0,31.8,482.1,84.46,CRITICAL_DEFICIT,0
SH-KAN-2896,Kangra Sector-5 Relief Center,Kangra,Himachal Pradesh,earthquake,31.6405,75.79836,150,159,0.286,7.83,1,35.8,249.6,713.3,3.7,89.0,82.23,CRITICAL_DEFICIT,0
SH-BAL-2897,Balasore Sector-5 Relief Center,Balasore,Odisha,cyclone,21.36918,86.94561,150,112,0.05,11.04,0,11.1,173.6,295.2,3.3,109.6,100.0,CRITICAL_DEFICIT,0
SH-PUR-2898,Puri Sector-17 Relief Center,Puri,Odisha,cyclone,20.22974,85.71447,500,443,0.252,0.17,0,31.7,379.6,665.1,5.1,195.2,100.0,CRITICAL_DEFICIT,0
SH-PUR-2899,Puri Sector-10 Relief Center,Puri,Odisha,cyclone,20.05949,85.82529,300,209,0.298,0.25,1,38.5,316.0,812.5,4.8,218.7,81.75,CRITICAL_DEFICIT,0
SH-KUT-2900,Kutch Sector-14 Relief Center,Kutch,Gujarat,earthquake,23.6568,70.04157,800,867,0.65,0.97,1,7.6,2948.1,7726.1,104.6,1226.7,61.26,DEFICIT,1
SH-KAZ-2901,Kaziranga Sector-16 Relief Center,Kaziranga,Assam,flood,26.74724,93.18967,300,244,0.054,2.14,1,31.7,68.7,134.0,0.9,38.4,95.06,CRITICAL_DEFICIT,0
SH-KAZ-2902,Kaziranga Sector-14 Relief Center,Kaziranga,Assam,flood,26.9833,93.0271,150,127,0.198,1.45,1,41.6,222.5,449.0,5.2,210.0,83.17,CRITICAL_DEFICIT,0
SH-KAT-2903,Katihar Sector-2 Relief Center,Katihar,Bihar,flood,25.56688,87.60046,150,87,0.255,1.06,1,49.0,391.0,1114.5,6.9,151.0,42.23,DEFICIT,1
SH-IDU-2904,Idukki Sector-10 Relief Center,Idukki,Kerala,flood,9.28804,77.01181,500,376,0.379,0.14,1,19.0,1430.7,2478.1,27.4,582.7,70.02,CRITICAL_DEFICIT,0
SH-WAY-2905,Wayanad Sector-18 Relief Center,Wayanad,Kerala,flood,11.80549,76.08741,300,272,0.075,0.3,1,31.8,564.7,1105.1,6.0,507.4,82.64,CRITICAL_DEFICIT,0
SH-SOU-2906,South 24 Parganas Sector-13 Relief Center,South 24 Parganas,West Bengal,cyclone,21.94702,88.85648,300,312,0.153,4.55,1,0.6,1034.5,1751.2,13.8,922.4,69.05,DEFICIT,1
SH-KAN-2907,Kangra Sector-10 Relief Center,Kangra,Himachal Pradesh,earthquake,31.941,75.97662,300,132,0.361,6.21,1,58.8,398.4,698.0,11.1,318.1,69.8,DEFICIT,1
SH-VIS-2908,Visakhapatnam Sector-9 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.97618,83.00496,500,546,0.434,2.23,0,3.7,493.9,1168.8,9.5,336.6,100.0,CRITICAL_DEFICIT,0
SH-KAT-2909,Katihar Sector-5 Relief Center,Katihar,Bihar,flood,24.94174,87.16849,300,185,0.094,5.07,1,0.0,188.6,401.1,2.5,78.4,91.42,CRITICAL_DEFICIT,0
SH-SOU-2910,South 24 Parganas Sector-16 Relief Center,South 24 Parganas,West Bengal,cyclone,22.01377,88.69379,500,310,0.273,3.71,0,0.0,2413.8,7224.5,31.6,1273.8,18.92,SURPLUS,3
SH-KAN-2911,Kangra Sector-7 Relief Center,Kangra,Himachal Pradesh,earthquake,32.10941,75.50798,150,94,0.286,0.36,0,19.8,73.5,184.2,1.3,35.2,100.0,CRITICAL_DEFICIT,0
SH-PUR-2912,Puri Sector-3 Relief Center,Puri,Odisha,cyclone,19.91316,86.09272,300,275,0.334,0.27,1,26.3,473.9,866.8,8.5,306.5,87.14,CRITICAL_DEFICIT,0
SH-WAY-2913,Wayanad Sector-13 Relief Center,Wayanad,Kerala,flood,11.33045,76.14306,500,413,0.264,0.44,1,41.1,811.1,2449.9,13.2,629.3,77.41,CRITICAL_DEFICIT,0
SH-BAL-2914,Balasore Sector-19 Relief Center,Balasore,Odisha,cyclone,21.24415,86.5265,300,256,0.259,3.33,1,25.7,991.2,2703.9,16.5,928.7,48.24,DEFICIT,1
SH-DAR-2915,Darbhanga Sector-2 Relief Center,Darbhanga,Bihar,flood,25.90828,85.95169,300,138,0.65,1.33,1,21.0,428.0,1298.2,12.1,204.4,64.53,DEFICIT,1
SH-VIS-2916,Visakhapatnam Sector-17 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.47445,83.29408,500,76,0.535,0.21,1,36.7,26.5,76.0,0.5,21.9,100.0,CRITICAL_DEFICIT,0
SH-UTT-2917,Uttarkashi Sector-7 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.67529,78.09614,300,140,0.285,0.04,0,11.5,142.2,341.1,3.5,87.1,100.0,CRITICAL_DEFICIT,0
SH-VIS-2918,Visakhapatnam Sector-2 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.85875,83.6544,150,60,0.363,0.38,1,0.0,217.2,519.3,5.7,210.2,61.5,DEFICIT,1
SH-KUT-2919,Kutch Sector-14 Relief Center,Kutch,Gujarat,earthquake,23.8541,70.0119,500,518,0.187,0.09,1,61.2,1826.6,4967.1,42.7,654.4,54.53,DEFICIT,1
SH-VIS-2920,Visakhapatnam Sector-16 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.74943,82.83448,500,217,0.388,1.37,1,7.5,799.3,1479.7,23.2,768.6,67.17,DEFICIT,1
SH-IDU-2921,Idukki Sector-19 Relief Center,Idukki,Kerala,flood,9.6467,77.07693,500,385,0.148,4.6,1,21.4,328.6,645.1,3.8,247.1,91.48,CRITICAL_DEFICIT,0
SH-UTT-2922,Uttarkashi Sector-1 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.98432,78.32608,300,64,0.333,1.29,1,22.3,63.7,119.3,1.6,59.9,92.5,CRITICAL_DEFICIT,0
SH-BAL-2923,Balasore Sector-15 Relief Center,Balasore,Odisha,cyclone,21.67654,87.1634,300,155,0.65,0.0,0,59.2,148.6,439.0,4.9,61.7,100.0,CRITICAL_DEFICIT,0
SH-DHU-2924,Dhubri Sector-12 Relief Center,Dhubri,Assam,flood,26.2329,90.13646,300,347,0.589,2.03,1,43.3,599.6,1142.3,15.5,381.7,88.33,CRITICAL_DEFICIT,0
SH-VIS-2925,Visakhapatnam Sector-2 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.36326,83.30695,500,282,0.248,1.04,0,5.6,499.3,1408.1,6.8,345.7,96.2,CRITICAL_DEFICIT,0
SH-WAY-2926,Wayanad Sector-9 Relief Center,Wayanad,Kerala,flood,11.73818,76.35407,500,146,0.104,0.46,1,28.3,226.4,679.3,3.2,97.0,81.57,CRITICAL_DEFICIT,0
SH-DHU-2927,Dhubri Sector-8 Relief Center,Dhubri,Assam,flood,26.39084,90.17482,300,78,0.05,1.48,1,27.4,710.1,1794.0,12.8,249.0,2.25,SURPLUS,3
SH-KAN-2928,Kangra Sector-18 Relief Center,Kangra,Himachal Pradesh,earthquake,32.24708,76.58539,500,83,0.437,7.45,1,42.2,20.6,40.0,0.6,8.6,100.0,CRITICAL_DEFICIT,0
SH-IDU-2929,Idukki Sector-1 Relief Center,Idukki,Kerala,flood,9.94691,76.86,2000,2461,0.1,0.46,1,37.4,16538.4,48710.3,152.4,7630.9,12.08,BALANCED,2
SH-CHA-2930,Chamoli Sector-10 Relief Center,Chamoli,Uttarakhand,earthquake,30.46689,79.35195,500,368,0.062,2.81,1,30.1,279.9,766.9,3.9,174.6,93.78,CRITICAL_DEFICIT,0
SH-BAL-2931,Balasore Sector-12 Relief Center,Balasore,Odisha,cyclone,21.59433,86.26021,300,258,0.52,2.36,0,24.4,258.1,671.6,5.9,101.0,100.0,CRITICAL_DEFICIT,0
SH-KUT-2932,Kutch Sector-12 Relief Center,Kutch,Gujarat,earthquake,23.66327,69.64141,500,569,0.325,1.96,1,33.9,1037.3,2484.7,22.8,356.6,73.0,CRITICAL_DEFICIT,0
SH-UTT-2933,Uttarkashi Sector-18 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.82554,78.54935,300,210,0.291,6.63,1,27.0,166.5,494.6,2.0,85.9,91.66,CRITICAL_DEFICIT,0
SH-WAY-2934,Wayanad Sector-4 Relief Center,Wayanad,Kerala,flood,11.99244,75.786,1200,899,0.075,0.99,0,37.9,717.6,1928.8,8.6,619.7,100.0,CRITICAL_DEFICIT,0
SH-KAN-2935,Kangra Sector-1 Relief Center,Kangra,Himachal Pradesh,earthquake,32.2109,76.34139,300,351,0.303,0.01,1,32.4,343.4,769.1,4.7,122.1,91.35,CRITICAL_DEFICIT,0
SH-PUR-2936,Puri Sector-19 Relief Center,Puri,Odisha,cyclone,20.19852,86.11265,300,59,0.494,0.24,1,34.2,247.6,406.4,4.3,238.6,67.53,DEFICIT,1
SH-KUT-2937,Kutch Sector-2 Relief Center,Kutch,Gujarat,earthquake,23.72513,69.73461,800,880,0.592,2.58,1,57.2,1583.1,4536.7,26.7,1404.0,89.68,CRITICAL_DEFICIT,0
SH-DAR-2938,Darbhanga Sector-15 Relief Center,Darbhanga,Bihar,flood,25.90294,85.7623,300,66,0.288,8.3,0,4.6,698.6,2064.1,15.6,251.5,20.08,SURPLUS,3
SH-CHA-2939,Chamoli Sector-9 Relief Center,Chamoli,Uttarakhand,earthquake,30.74154,79.19284,800,393,0.1,6.23,0,32.7,4601.9,10393.3,88.3,3817.5,13.49,SURPLUS,3
SH-PUR-2940,Puri Sector-12 Relief Center,Puri,Odisha,cyclone,19.91869,85.91399,300,244,0.121,3.95,0,22.0,1655.4,2915.8,35.8,947.4,46.36,DEFICIT,1
SH-DAR-2941,Darbhanga Sector-3 Relief Center,Darbhanga,Bihar,flood,26.266,85.9915,500,267,0.154,2.69,1,39.2,65.1,143.5,1.1,22.5,94.92,CRITICAL_DEFICIT,0
SH-BAL-2942,Balasore Sector-4 Relief Center,Balasore,Odisha,cyclone,21.81927,87.5846,300,66,0.333,0.69,1,48.3,108.4,207.5,2.4,102.8,89.39,CRITICAL_DEFICIT,0
SH-WAY-2943,Wayanad Sector-18 Relief Center,Wayanad,Kerala,flood,11.836,76.06602,500,76,0.063,4.49,1,2.0,23.7,65.2,0.5,22.7,93.67,CRITICAL_DEFICIT,0
SH-DAR-2944,Darbhanga Sector-5 Relief Center,Darbhanga,Bihar,flood,26.00214,86.42616,800,976,0.171,1.1,1,26.2,6314.2,12604.2,71.8,4935.2,28.56,BALANCED,2
SH-VIS-2945,Visakhapatnam Sector-15 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.74636,82.75962,300,182,0.316,8.1,0,22.0,327.0,957.1,5.8,323.4,96.13,CRITICAL_DEFICIT,0
SH-BAL-2946,Balasore Sector-10 Relief Center,Balasore,Odisha,cyclone,21.83366,86.86337,150,49,0.454,2.74,1,30.6,16.9,35.2,0.5,8.1,100.0,CRITICAL_DEFICIT,0
SH-BAL-2947,Balasore Sector-2 Relief Center,Balasore,Odisha,cyclone,21.64686,87.03155,150,46,0.07,6.34,1,14.5,36.9,103.6,0.8,30.8,92.23,CRITICAL_DEFICIT,0
SH-UTT-2948,Uttarkashi Sector-11 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.62279,78.7148,150,26,0.425,0.67,1,7.2,24.3,65.4,0.4,20.4,89.77,CRITICAL_DEFICIT,0
SH-KAN-2949,Kangra Sector-5 Relief Center,Kangra,Himachal Pradesh,earthquake,32.48505,76.20755,500,374,0.325,1.09,1,16.4,3550.8,9369.4,84.8,1634.8,0.0,SURPLUS,3
SH-VIS-2950,Visakhapatnam Sector-12 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.61378,83.0792,150,136,0.182,0.16,1,20.4,503.5,1002.1,11.4,489.4,61.34,DEFICIT,1
SH-KAZ-2951,Kaziranga Sector-2 Relief Center,Kaziranga,Assam,flood,26.40846,93.31612,150,82,0.326,0.15,1,21.1,258.8,464.3,3.3,120.9,71.47,CRITICAL_DEFICIT,0
SH-DAR-2952,Darbhanga Sector-17 Relief Center,Darbhanga,Bihar,flood,25.85518,85.96728,150,55,0.366,3.42,1,18.0,118.4,262.7,2.3,44.1,74.78,CRITICAL_DEFICIT,0
SH-UTT-2953,Uttarkashi Sector-4 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.71803,79.0919,1200,639,0.378,1.17,1,14.0,5116.8,14303.0,75.1,4622.2,7.79,SURPLUS,3
SH-VIS-2954,Visakhapatnam Sector-4 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.93434,82.77167,300,95,0.211,4.0,0,37.1,30.5,72.4,0.4,25.8,100.0,CRITICAL_DEFICIT,0
SH-KAT-2955,Katihar Sector-10 Relief Center,Katihar,Bihar,flood,25.87741,87.33299,300,126,0.05,0.84,1,29.8,271.1,795.1,3.7,110.5,71.12,CRITICAL_DEFICIT,0
SH-IDU-2956,Idukki Sector-2 Relief Center,Idukki,Kerala,flood,9.84215,76.79358,150,81,0.099,2.5,1,34.7,908.6,1953.1,12.6,858.3,4.68,SURPLUS,3
SH-PUR-2957,Puri Sector-7 Relief Center,Puri,Odisha,cyclone,19.77497,85.86319,300,381,0.206,0.57,1,49.8,565.1,1622.1,9.8,310.7,76.61,CRITICAL_DEFICIT,0
SH-SOU-2958,South 24 Parganas Sector-9 Relief Center,South 24 Parganas,West Bengal,cyclone,22.07137,88.40509,150,113,0.116,2.33,1,55.4,36.6,95.6,0.8,12.3,96.66,CRITICAL_DEFICIT,0
SH-DHU-2959,Dhubri Sector-18 Relief Center,Dhubri,Assam,flood,25.45061,89.69369,300,239,0.38,11.24,0,50.6,883.7,2120.3,25.8,645.2,69.08,DEFICIT,1
SH-VIS-2960,Visakhapatnam Sector-19 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.69457,83.23091,300,133,0.05,0.79,1,0.0,128.6,272.7,1.2,108.4,92.65,CRITICAL_DEFICIT,0
SH-KAT-2961,Katihar Sector-16 Relief Center,Katihar,Bihar,flood,25.61916,87.47107,150,103,0.312,0.14,1,21.5,741.2,1334.7,15.2,374.8,31.77,BALANCED,2
SH-UTT-2962,Uttarkashi Sector-10 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.87045,78.39472,150,110,0.202,1.5,1,8.4,399.4,768.1,4.2,200.2,64.67,DEFICIT,1
SH-VIS-2963,Visakhapatnam Sector-9 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.82668,83.22661,1200,983,0.213,0.85,1,30.1,4105.5,12134.9,54.3,3177.5,45.01,DEFICIT,1
SH-KAT-2964,Katihar Sector-10 Relief Center,Katihar,Bihar,flood,25.29962,87.47549,150,107,0.058,6.69,0,20.8,682.3,2057.5,12.7,381.0,31.47,BALANCED,2
SH-VIS-2965,Visakhapatnam Sector-12 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.78862,82.86429,150,136,0.421,2.11,0,22.1,44.6,91.5,0.9,22.9,100.0,CRITICAL_DEFICIT,0
SH-CHA-2966,Chamoli Sector-5 Relief Center,Chamoli,Uttarakhand,earthquake,30.17183,79.53197,500,294,0.11,0.57,1,9.7,557.6,967.3,10.9,207.5,87.89,CRITICAL_DEFICIT,0
SH-PUR-2967,Puri Sector-4 Relief Center,Puri,Odisha,cyclone,19.71526,85.5143,300,169,0.52,0.18,1,19.3,145.4,285.4,4.0,103.9,96.17,CRITICAL_DEFICIT,0
SH-KAN-2968,Kangra Sector-13 Relief Center,Kangra,Himachal Pradesh,earthquake,32.20779,76.36067,300,132,0.285,2.24,1,20.4,101.1,219.1,1.7,75.5,89.93,CRITICAL_DEFICIT,0
SH-KAN-2969,Kangra Sector-8 Relief Center,Kangra,Himachal Pradesh,earthquake,31.64119,76.08331,150,156,0.116,1.49,1,46.5,113.5,287.9,1.9,73.9,91.77,CRITICAL_DEFICIT,0
SH-VIS-2970,Visakhapatnam Sector-16 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.95383,83.38434,150,41,0.169,7.66,0,46.6,37.8,101.8,0.8,30.7,100.0,CRITICAL_DEFICIT,0
SH-IDU-2971,Idukki Sector-6 Relief Center,Idukki,Kerala,flood,9.69857,77.23781,300,339,0.208,2.88,0,8.4,102.2,169.6,1.5,43.4,100.0,CRITICAL_DEFICIT,0
SH-DAR-2972,Darbhanga Sector-18 Relief Center,Darbhanga,Bihar,flood,26.32277,86.05462,500,450,0.279,1.11,1,33.5,111.9,324.7,2.8,54.2,99.73,CRITICAL_DEFICIT,0
SH-KAT-2973,Katihar Sector-9 Relief Center,Katihar,Bihar,flood,25.47841,87.76323,300,91,0.455,5.19,0,22.0,181.2,476.7,3.2,68.0,91.35,CRITICAL_DEFICIT,0
